"","food.web","interaction","consumer","resource","pred_mass","prey_mass"
"36922",13,0,1413,679,26.21648789,0.005410991
"36923",2,0,1413,679,26.21648789,0.005410991
"36924",15,0,1413,679,26.21648789,0.005410991
"36925",5,0,1413,679,26.21648789,0.005410991
"36926",6,0,1413,679,26.21648789,0.005410991
"36927",11,0,1413,679,26.21648789,0.005410991
"36928",16,0,1413,679,26.21648789,0.005410991
"36929",19,0,746,679,0.02330351,0.005410991
"36930",27,0,746,679,0.02330351,0.005410991
"36931",25,0,746,679,0.02330351,0.005410991
"36932",32,0,746,679,0.02330351,0.005410991
"36933",48,0,746,679,0.02330351,0.005410991
"36934",26,0,746,679,0.02330351,0.005410991
"36935",38,0,746,679,0.02330351,0.005410991
"36936",34,0,746,679,0.02330351,0.005410991
"36937",24,0,746,679,0.02330351,0.005410991
"36938",28,0,746,679,0.02330351,0.005410991
"36939",31,0,746,679,0.02330351,0.005410991
"36940",21,0,746,679,0.02330351,0.005410991
"36941",45,0,746,679,0.02330351,0.005410991
"36942",8,0,746,679,0.02330351,0.005410991
"36943",39,0,746,679,0.02330351,0.005410991
"36944",18,0,746,679,0.02330351,0.005410991
"36945",20,0,746,679,0.02330351,0.005410991
"36946",17,0,746,679,0.02330351,0.005410991
"36947",2,0,1414,679,9.240836137,0.005410991
"36948",14,0,1414,679,9.240836137,0.005410991
"36949",15,0,1414,679,9.240836137,0.005410991
"36950",4,0,1414,679,9.240836137,0.005410991
"36951",6,0,1414,679,9.240836137,0.005410991
"36952",16,0,1414,679,9.240836137,0.005410991
"36953",11,0,1414,679,9.240836137,0.005410991
"36954",3,0,1414,679,9.240836137,0.005410991
"36955",5,0,1414,679,9.240836137,0.005410991
"36956",9,0,1414,679,9.240836137,0.005410991
"36957",13,0,1414,679,9.240836137,0.005410991
"36958",7,0,1414,679,9.240836137,0.005410991
"36959",16,0,1415,679,7.771683899,0.005410991
"36960",29,0,1415,679,7.771683899,0.005410991
"36961",9,0,1415,679,7.771683899,0.005410991
"36962",22,0,1415,679,7.771683899,0.005410991
"36963",38,0,1415,679,7.771683899,0.005410991
"36964",8,0,1415,679,7.771683899,0.005410991
"36965",29,0,1416,679,3.997226167,0.005410991
"36966",11,0,1416,679,3.997226167,0.005410991
"36967",9,0,1416,679,3.997226167,0.005410991
"36968",4,0,1416,679,3.997226167,0.005410991
"36969",6,0,1416,679,3.997226167,0.005410991
"36970",16,0,1416,679,3.997226167,0.005410991
"36971",14,0,1416,679,3.997226167,0.005410991
"36972",22,0,1416,679,3.997226167,0.005410991
"36973",7,0,1416,679,3.997226167,0.005410991
"36974",31,0,1416,679,3.997226167,0.005410991
"36975",19,0,1416,679,3.997226167,0.005410991
"36976",8,0,1416,679,3.997226167,0.005410991
"36977",20,0,1416,679,3.997226167,0.005410991
"36978",5,0,1416,679,3.997226167,0.005410991
"36979",3,0,1416,679,3.997226167,0.005410991
"36980",2,0,1416,679,3.997226167,0.005410991
"36981",48,0,1416,679,3.997226167,0.005410991
"36982",32,0,1416,679,3.997226167,0.005410991
"36983",17,0,1416,679,3.997226167,0.005410991
"36984",24,0,1416,679,3.997226167,0.005410991
"36985",29,0,1417,679,2.188587403,0.005410991
"36986",22,0,1417,679,2.188587403,0.005410991
"36987",18,0,1417,679,2.188587403,0.005410991
"36988",19,0,1417,679,2.188587403,0.005410991
"36989",30,0,1417,679,2.188587403,0.005410991
"36990",2,0,1417,679,2.188587403,0.005410991
"36991",3,0,1417,679,2.188587403,0.005410991
"36992",43,0,1417,679,2.188587403,0.005410991
"36993",24,0,1417,679,2.188587403,0.005410991
"36994",45,0,1417,679,2.188587403,0.005410991
"36995",48,0,1418,679,1.439063261,0.005410991
"36996",43,0,1418,679,1.439063261,0.005410991
"36997",3,0,1418,679,1.439063261,0.005410991
"36998",22,0,1418,679,1.439063261,0.005410991
"36999",45,0,1418,679,1.439063261,0.005410991
"37000",30,0,1418,679,1.439063261,0.005410991
"37001",9,0,1419,679,192.3524667,0.005410991
"37002",21,0,1419,679,192.3524667,0.005410991
"37003",31,0,1419,679,192.3524667,0.005410991
"37004",40,0,1419,679,192.3524667,0.005410991
"37005",24,0,1419,679,192.3524667,0.005410991
"37006",16,0,1419,679,192.3524667,0.005410991
"37007",30,0,1419,679,192.3524667,0.005410991
"37008",19,0,1419,679,192.3524667,0.005410991
"37009",17,0,1419,679,192.3524667,0.005410991
"37010",18,0,1419,679,192.3524667,0.005410991
"37011",15,0,1419,679,192.3524667,0.005410991
"37012",13,0,1419,679,192.3524667,0.005410991
"37013",22,0,1419,679,192.3524667,0.005410991
"37014",29,0,1419,679,192.3524667,0.005410991
"37015",26,0,1419,679,192.3524667,0.005410991
"37016",5,0,1419,679,192.3524667,0.005410991
"37017",14,0,1420,679,61.44060013,0.005410991
"37018",6,0,1420,679,61.44060013,0.005410991
"37019",17,0,1420,679,61.44060013,0.005410991
"37020",16,0,1420,679,61.44060013,0.005410991
"37021",9,0,1420,679,61.44060013,0.005410991
"37022",16,0,1421,679,20.05774062,0.005410991
"37023",5,0,1421,679,20.05774062,0.005410991
"37024",29,0,1421,679,20.05774062,0.005410991
"37025",17,0,1421,679,20.05774062,0.005410991
"37026",8,0,1421,679,20.05774062,0.005410991
"37027",13,0,1421,679,20.05774062,0.005410991
"37028",15,0,1421,679,20.05774062,0.005410991
"37029",14,0,1421,679,20.05774062,0.005410991
"37030",4,0,1421,679,20.05774062,0.005410991
"37031",30,0,1422,679,125.0120009,0.005410991
"37032",28,0,1422,679,125.0120009,0.005410991
"37033",17,0,1422,679,125.0120009,0.005410991
"37034",21,0,1422,679,125.0120009,0.005410991
"37035",29,0,1422,679,125.0120009,0.005410991
"37036",22,0,1422,679,125.0120009,0.005410991
"37037",24,0,1422,679,125.0120009,0.005410991
"37038",26,0,1422,679,125.0120009,0.005410991
"37039",13,0,1423,679,37.93413801,0.005410991
"37040",5,0,1423,679,37.93413801,0.005410991
"37041",17,0,1423,679,37.93413801,0.005410991
"37042",22,0,1423,679,37.93413801,0.005410991
"37043",14,0,1423,679,37.93413801,0.005410991
"37044",9,0,747,679,4.000437241,0.005410991
"37045",1,0,747,679,4.000437241,0.005410991
"37046",19,0,747,679,4.000437241,0.005410991
"37047",8,0,747,679,4.000437241,0.005410991
"37048",5,0,747,679,4.000437241,0.005410991
"37049",2,0,747,679,4.000437241,0.005410991
"37050",30,0,747,679,4.000437241,0.005410991
"37051",3,0,747,679,4.000437241,0.005410991
"37052",18,0,747,679,4.000437241,0.005410991
"37053",26,0,747,679,4.000437241,0.005410991
"37054",21,0,747,679,4.000437241,0.005410991
"37055",12,0,747,679,4.000437241,0.005410991
"37056",14,0,747,679,4.000437241,0.005410991
"37057",16,0,747,679,4.000437241,0.005410991
"37058",15,0,1424,679,1091.8425,0.005410991
"37059",45,0,1424,679,1091.8425,0.005410991
"37060",15,0,1425,679,0.675792318,0.005410991
"37061",29,0,1425,679,0.675792318,0.005410991
"37062",24,0,1426,679,184.894,0.005410991
"37063",19,0,1426,679,184.894,0.005410991
"37064",15,0,1426,679,184.894,0.005410991
"37065",21,0,1426,679,184.894,0.005410991
"37066",22,0,1426,679,184.894,0.005410991
"37067",7,0,1427,679,201.6191248,0.005410991
"37068",31,0,1427,679,201.6191248,0.005410991
"37069",32,0,1427,679,201.6191248,0.005410991
"37070",21,0,1427,679,201.6191248,0.005410991
"37071",4,0,1427,679,201.6191248,0.005410991
"37072",26,0,1427,679,201.6191248,0.005410991
"37073",28,0,1427,679,201.6191248,0.005410991
"37074",31,0,1428,679,10.15704301,0.005410991
"37075",17,0,1428,679,10.15704301,0.005410991
"37076",24,0,1428,679,10.15704301,0.005410991
"37077",18,0,1428,679,10.15704301,0.005410991
"37078",23,0,1428,679,10.15704301,0.005410991
"37079",16,0,1428,679,10.15704301,0.005410991
"37080",8,0,1429,679,2.441169572,0.005410991
"37081",28,0,1429,679,2.441169572,0.005410991
"37082",19,0,1429,679,2.441169572,0.005410991
"37083",16,0,1429,679,2.441169572,0.005410991
"37084",18,0,1429,679,2.441169572,0.005410991
"37085",18,0,1430,679,0.519992629,0.005410991
"37086",31,0,1430,679,0.519992629,0.005410991
"37087",5,0,1431,679,598.465,0.005410991
"37088",31,0,1431,679,598.465,0.005410991
"37089",6,0,1432,679,3321.0975,0.005410991
"37090",29,0,1432,679,3321.0975,0.005410991
"37091",5,0,1432,679,3321.0975,0.005410991
"37092",28,0,1432,679,3321.0975,0.005410991
"37093",16,0,748,679,27.92691152,0.005410991
"37094",30,0,748,679,27.92691152,0.005410991
"37095",19,0,1433,679,24.60864314,0.005410991
"37096",26,0,1433,679,24.60864314,0.005410991
"37097",24,0,1433,679,24.60864314,0.005410991
"37098",17,0,1434,679,6.715285372,0.005410991
"37099",19,0,1434,679,6.715285372,0.005410991
"37100",18,0,1434,679,6.715285372,0.005410991
"37101",28,0,1434,679,6.715285372,0.005410991
"37102",24,0,1434,679,6.715285372,0.005410991
"37103",26,0,1434,679,6.715285372,0.005410991
"37104",27,0,1434,679,6.715285372,0.005410991
"37105",17,0,1435,679,79.86371867,0.005410991
"37106",24,0,1435,679,79.86371867,0.005410991
"37107",23,0,1435,679,79.86371867,0.005410991
"37108",22,0,1435,679,79.86371867,0.005410991
"37109",38,0,1435,679,79.86371867,0.005410991
"37110",18,0,1436,679,26.46207259,0.005410991
"37111",17,0,1437,679,4.923524161,0.005410991
"37112",24,0,1438,679,0.232019304,0.005410991
"37113",19,0,1438,679,0.232019304,0.005410991
"37114",22,0,1438,679,0.232019304,0.005410991
"37115",29,0,1438,679,0.232019304,0.005410991
"37116",17,0,1438,679,0.232019304,0.005410991
"37117",17,0,1439,679,1.649759153,0.005410991
"37118",29,0,1439,679,1.649759153,0.005410991
"37119",17,0,1440,679,0.366552885,0.005410991
"37120",28,0,1440,679,0.366552885,0.005410991
"37121",29,0,1440,679,0.366552885,0.005410991
"37122",27,0,1441,679,278.3054358,0.005410991
"37123",23,0,1441,679,278.3054358,0.005410991
"37124",25,0,1441,679,278.3054358,0.005410991
"37125",31,0,1442,679,141.95807,0.005410991
"37126",24,0,1443,679,261.1878458,0.005410991
"37127",24,0,1444,679,435.1096458,0.005410991
"37128",29,0,1445,679,173.8216667,0.005410991
"37129",26,0,1445,679,173.8216667,0.005410991
"37130",31,0,1445,679,173.8216667,0.005410991
"37131",29,0,1446,679,10.61295552,0.005410991
"37132",19,0,1447,679,435.1096458,0.005410991
"37133",21,0,1448,679,249.06,0.005410991
"37134",22,0,1449,679,436.485,0.005410991
"37135",21,0,1449,679,436.485,0.005410991
"37136",17,0,1450,679,1.409728917,0.005410991
"37137",22,0,1451,679,4.843954957,0.005410991
"37138",18,0,1451,679,4.843954957,0.005410991
"37139",31,0,1451,679,4.843954957,0.005410991
"37140",17,0,1451,679,4.843954957,0.005410991
"37141",15,0,1451,679,4.843954957,0.005410991
"37142",40,0,1451,679,4.843954957,0.005410991
"37143",26,0,1451,679,4.843954957,0.005410991
"37144",39,0,1451,679,4.843954957,0.005410991
"37145",4,0,1451,679,4.843954957,0.005410991
"37146",32,0,1451,679,4.843954957,0.005410991
"37147",38,0,1451,679,4.843954957,0.005410991
"37148",24,0,1451,679,4.843954957,0.005410991
"37149",17,0,1452,679,8.299402211,0.005410991
"37150",17,0,1453,679,12.76612844,0.005410991
"37151",24,0,1453,679,12.76612844,0.005410991
"37152",31,0,1453,679,12.76612844,0.005410991
"37153",25,0,1453,679,12.76612844,0.005410991
"37154",39,0,1454,679,34.58876822,0.005410991
"37155",17,0,1454,679,34.58876822,0.005410991
"37156",11,0,1454,679,34.58876822,0.005410991
"37157",16,0,1454,679,34.58876822,0.005410991
"37158",27,0,1455,679,6.092828659,0.005410991
"37159",12,0,1455,679,6.092828659,0.005410991
"37160",25,0,1455,679,6.092828659,0.005410991
"37161",26,0,1455,679,6.092828659,0.005410991
"37162",17,0,1455,679,6.092828659,0.005410991
"37163",5,0,1455,679,6.092828659,0.005410991
"37164",24,0,1455,679,6.092828659,0.005410991
"37165",29,0,1455,679,6.092828659,0.005410991
"37166",17,0,1456,679,412.8690807,0.005410991
"37167",14,0,1456,679,412.8690807,0.005410991
"37168",40,0,1456,679,412.8690807,0.005410991
"37169",10,0,1457,679,27.96034088,0.005410991
"37170",17,0,1457,679,27.96034088,0.005410991
"37171",22,0,1457,679,27.96034088,0.005410991
"37172",26,0,1457,679,27.96034088,0.005410991
"37173",7,0,1457,679,27.96034088,0.005410991
"37174",28,0,1457,679,27.96034088,0.005410991
"37175",23,0,1457,679,27.96034088,0.005410991
"37176",3,0,1457,679,27.96034088,0.005410991
"37177",14,0,1457,679,27.96034088,0.005410991
"37178",18,0,1457,679,27.96034088,0.005410991
"37179",2,0,1457,679,27.96034088,0.005410991
"37180",41,0,1458,679,NA,0.005410991
"37181",1,0,1458,679,NA,0.005410991
"37182",44,0,1458,679,NA,0.005410991
"37183",9,0,1458,679,NA,0.005410991
"37184",32,0,1458,679,NA,0.005410991
"37185",21,0,1458,679,NA,0.005410991
"37186",29,0,1458,679,NA,0.005410991
"37187",23,0,1458,679,NA,0.005410991
"37188",34,0,1458,679,NA,0.005410991
"37189",38,0,1458,679,NA,0.005410991
"37190",45,0,1458,679,NA,0.005410991
"37191",7,0,1458,679,NA,0.005410991
"37192",48,0,1458,679,NA,0.005410991
"37193",22,0,1458,679,NA,0.005410991
"37194",19,0,1458,679,NA,0.005410991
"37195",39,0,1458,679,NA,0.005410991
"37196",3,0,1458,679,NA,0.005410991
"37197",26,0,1458,679,NA,0.005410991
"37198",43,0,1458,679,NA,0.005410991
"37199",31,0,1458,679,NA,0.005410991
"37200",5,0,1458,679,NA,0.005410991
"37201",25,0,1458,679,NA,0.005410991
"37202",17,0,1458,679,NA,0.005410991
"37203",6,0,1458,679,NA,0.005410991
"37204",8,0,1458,679,NA,0.005410991
"37205",16,0,1458,679,NA,0.005410991
"37206",24,0,1458,679,NA,0.005410991
"37207",20,0,1458,679,NA,0.005410991
"37208",15,0,1458,679,NA,0.005410991
"37209",2,0,1458,679,NA,0.005410991
"37210",40,0,1458,679,NA,0.005410991
"37211",4,0,1458,679,NA,0.005410991
"37212",11,0,1458,679,NA,0.005410991
"37213",10,0,1458,679,NA,0.005410991
"37214",27,0,1458,679,NA,0.005410991
"37215",14,0,1458,679,NA,0.005410991
"37216",37,0,1458,679,NA,0.005410991
"37217",13,0,1458,679,NA,0.005410991
"37218",18,0,1458,679,NA,0.005410991
"37219",28,0,1458,679,NA,0.005410991
"37220",36,0,1458,679,NA,0.005410991
"37221",23,0,1459,679,178.420123,0.005410991
"37222",22,0,1459,679,178.420123,0.005410991
"37223",31,0,1459,679,178.420123,0.005410991
"37224",27,0,1459,679,178.420123,0.005410991
"37225",30,0,1459,679,178.420123,0.005410991
"37226",31,0,751,679,543.6915667,0.005410991
"37227",11,0,1460,679,427.2114987,0.005410991
"37228",27,0,1460,679,427.2114987,0.005410991
"37229",22,0,1460,679,427.2114987,0.005410991
"37230",39,0,1460,679,427.2114987,0.005410991
"37231",30,0,1460,679,427.2114987,0.005410991
"37232",31,0,1460,679,427.2114987,0.005410991
"37233",41,0,1460,679,427.2114987,0.005410991
"37234",23,0,1460,679,427.2114987,0.005410991
"37235",6,0,1461,679,29.57776998,0.005410991
"37236",32,0,1461,679,29.57776998,0.005410991
"37237",22,0,1461,679,29.57776998,0.005410991
"37238",29,0,1461,679,29.57776998,0.005410991
"37239",11,0,1461,679,29.57776998,0.005410991
"37240",40,0,1461,679,29.57776998,0.005410991
"37241",23,0,1461,679,29.57776998,0.005410991
"37242",38,0,1461,679,29.57776998,0.005410991
"37243",31,0,1461,679,29.57776998,0.005410991
"37244",18,0,1461,679,29.57776998,0.005410991
"37245",2,0,1461,679,29.57776998,0.005410991
"37246",24,0,1461,679,29.57776998,0.005410991
"37247",7,0,1461,679,29.57776998,0.005410991
"37248",28,0,1461,679,29.57776998,0.005410991
"37249",24,0,1462,679,22.69424237,0.005410991
"37250",18,0,1464,679,5.330532177,0.005410991
"37251",25,0,1464,679,5.330532177,0.005410991
"37252",28,0,1464,679,5.330532177,0.005410991
"37253",31,0,1464,679,5.330532177,0.005410991
"37254",24,0,1464,679,5.330532177,0.005410991
"37255",9,0,1465,679,623.3199166,0.005410991
"37256",25,0,1465,679,623.3199166,0.005410991
"37257",19,0,1465,679,623.3199166,0.005410991
"37258",21,0,1465,679,623.3199166,0.005410991
"37259",16,0,1465,679,623.3199166,0.005410991
"37260",14,0,1465,679,623.3199166,0.005410991
"37261",13,0,1465,679,623.3199166,0.005410991
"37262",34,0,1465,679,623.3199166,0.005410991
"37263",45,0,1465,679,623.3199166,0.005410991
"37264",30,0,1465,679,623.3199166,0.005410991
"37265",26,0,1466,679,4.621467279,0.005410991
"37266",18,0,1466,679,4.621467279,0.005410991
"37267",45,0,1466,679,4.621467279,0.005410991
"37268",26,0,1467,679,1.762372487,0.005410991
"37269",22,0,1468,679,518.2592395,0.005410991
"37270",40,0,1468,679,518.2592395,0.005410991
"37271",28,0,1468,679,518.2592395,0.005410991
"37272",21,0,1468,679,518.2592395,0.005410991
"37273",18,0,1469,679,3.922111173,0.005410991
"37274",31,0,1469,679,3.922111173,0.005410991
"37275",38,0,752,679,131.0653766,0.005410991
"37276",27,0,752,679,131.0653766,0.005410991
"37277",18,0,1470,679,10.45723676,0.005410991
"37278",7,0,1470,679,10.45723676,0.005410991
"37279",22,0,1470,679,10.45723676,0.005410991
"37280",22,0,1471,679,7.247948787,0.005410991
"37281",29,0,1471,679,7.247948787,0.005410991
"37282",40,0,1471,679,7.247948787,0.005410991
"37283",48,0,1471,679,7.247948787,0.005410991
"37284",44,0,1471,679,7.247948787,0.005410991
"37285",39,0,1471,679,7.247948787,0.005410991
"37286",45,0,1471,679,7.247948787,0.005410991
"37287",31,0,1471,679,7.247948787,0.005410991
"37288",41,0,1471,679,7.247948787,0.005410991
"37289",43,0,1471,679,7.247948787,0.005410991
"37290",29,0,1472,679,16.71807307,0.005410991
"37291",22,0,1472,679,16.71807307,0.005410991
"37292",6,0,1472,679,16.71807307,0.005410991
"37293",30,0,1472,679,16.71807307,0.005410991
"37294",5,0,1472,679,16.71807307,0.005410991
"37295",36,0,1473,679,1.13619053,0.005410991
"37296",39,0,1473,679,1.13619053,0.005410991
"37297",14,0,1473,679,1.13619053,0.005410991
"37298",29,0,1473,679,1.13619053,0.005410991
"37299",19,0,1474,679,11.24115215,0.005410991
"37300",31,0,1474,679,11.24115215,0.005410991
"37301",10,0,1475,679,65.97107685,0.005410991
"37302",3,0,1475,679,65.97107685,0.005410991
"37303",4,0,1475,679,65.97107685,0.005410991
"37304",15,0,1475,679,65.97107685,0.005410991
"37305",2,0,1475,679,65.97107685,0.005410991
"37306",8,0,1475,679,65.97107685,0.005410991
"37307",38,0,1475,679,65.97107685,0.005410991
"37308",11,0,1475,679,65.97107685,0.005410991
"37309",36,0,1475,679,65.97107685,0.005410991
"37310",31,0,1475,679,65.97107685,0.005410991
"37311",44,0,1475,679,65.97107685,0.005410991
"37312",20,0,1476,679,10.99221551,0.005410991
"37313",32,0,1477,679,391.7435688,0.005410991
"37314",6,0,1478,679,0.827098928,0.005410991
"37315",37,0,1478,679,0.827098928,0.005410991
"37316",21,0,1478,679,0.827098928,0.005410991
"37317",14,0,1478,679,0.827098928,0.005410991
"37318",1,1,1479,679,0.122166782,0.005410991
"37319",28,0,753,679,38.17262306,0.005410991
"37320",38,0,753,679,38.17262306,0.005410991
"37321",22,0,753,679,38.17262306,0.005410991
"37322",19,0,753,679,38.17262306,0.005410991
"37323",1,0,1480,679,1.026418803,0.005410991
"37324",6,0,1481,679,192.3053558,0.005410991
"37325",13,0,1481,679,192.3053558,0.005410991
"37326",15,0,1481,679,192.3053558,0.005410991
"37327",10,0,1481,679,192.3053558,0.005410991
"37328",5,0,1481,679,192.3053558,0.005410991
"37329",11,0,1481,679,192.3053558,0.005410991
"37330",4,0,1481,679,192.3053558,0.005410991
"37331",7,0,1482,679,1.056494107,0.005410991
"37332",5,0,1482,679,1.056494107,0.005410991
"37333",13,0,1482,679,1.056494107,0.005410991
"37334",11,0,1482,679,1.056494107,0.005410991
"37335",2,1,1483,679,0.122166782,0.005410991
"37336",2,0,1484,679,27.94375535,0.005410991
"37337",3,0,1485,679,110.875648,0.005410991
"37338",36,0,1485,679,110.875648,0.005410991
"37339",4,0,1485,679,110.875648,0.005410991
"37340",43,0,1485,679,110.875648,0.005410991
"37341",6,0,1485,679,110.875648,0.005410991
"37342",13,0,1485,679,110.875648,0.005410991
"37343",13,0,1486,679,48.42787452,0.005410991
"37344",38,0,1486,679,48.42787452,0.005410991
"37345",14,0,1487,679,0.302022835,0.005410991
"37346",14,0,1488,679,40.75937162,0.005410991
"37347",3,0,1489,679,50.8710563,0.005410991
"37348",6,0,754,679,238.2602732,0.005410991
"37349",28,0,754,679,238.2602732,0.005410991
"37350",31,0,754,679,238.2602732,0.005410991
"37351",15,0,1490,679,8.09943051,0.005410991
"37352",7,0,1491,679,12.9855553,0.005410991
"37353",9,0,1491,679,12.9855553,0.005410991
"37354",39,0,1491,679,12.9855553,0.005410991
"37355",8,0,1492,679,242.2340671,0.005410991
"37356",7,0,1492,679,242.2340671,0.005410991
"37357",43,0,1496,679,8.09943051,0.005410991
"37358",44,0,1497,679,27.94375535,0.005410991
"37359",45,0,1498,679,1.337557724,0.005410991
"37360",48,0,1499,679,33.94840704,0.005410991
"37361",24,0,674,679,0.005103613,0.005410991
"37362",38,0,1500,679,22.69424237,0.005410991
"37363",40,0,1501,679,820.4859591,0.005410991
"37364",41,0,1503,679,0.518800643,0.005410991
"37365",21,0,1504,679,3.1544008,0.005410991
"37366",26,0,1504,679,3.1544008,0.005410991
"37367",22,0,1504,679,3.1544008,0.005410991
"37368",30,0,1504,679,3.1544008,0.005410991
"37369",24,0,1504,679,3.1544008,0.005410991
"37370",19,0,1504,679,3.1544008,0.005410991
"37371",18,0,1504,679,3.1544008,0.005410991
"37372",32,0,1504,679,3.1544008,0.005410991
"37373",34,0,1504,679,3.1544008,0.005410991
"37374",27,0,1504,679,3.1544008,0.005410991
"37375",28,0,1504,679,3.1544008,0.005410991
"37376",31,0,1504,679,3.1544008,0.005410991
"37377",21,0,1505,679,1.742811796,0.005410991
"37378",14,0,1505,679,1.742811796,0.005410991
"37379",36,0,1505,679,1.742811796,0.005410991
"37380",5,0,1505,679,1.742811796,0.005410991
"37381",15,0,1505,679,1.742811796,0.005410991
"37382",9,0,1505,679,1.742811796,0.005410991
"37383",24,0,1505,679,1.742811796,0.005410991
"37384",10,0,1505,679,1.742811796,0.005410991
"37385",29,0,1505,679,1.742811796,0.005410991
"37386",16,0,1505,679,1.742811796,0.005410991
"37387",13,0,1505,679,1.742811796,0.005410991
"37388",3,0,1505,679,1.742811796,0.005410991
"37389",17,0,1505,679,1.742811796,0.005410991
"37390",28,0,1505,679,1.742811796,0.005410991
"37391",22,0,1505,679,1.742811796,0.005410991
"37392",6,0,1505,679,1.742811796,0.005410991
"37393",25,0,1505,679,1.742811796,0.005410991
"37394",31,0,1505,679,1.742811796,0.005410991
"37395",19,0,1505,679,1.742811796,0.005410991
"37396",7,0,1505,679,1.742811796,0.005410991
"37397",27,0,1505,679,1.742811796,0.005410991
"37398",2,0,1505,679,1.742811796,0.005410991
"37399",11,0,1505,679,1.742811796,0.005410991
"37400",4,0,1505,679,1.742811796,0.005410991
"37401",20,0,1505,679,1.742811796,0.005410991
"37402",26,0,1505,679,1.742811796,0.005410991
"37403",32,0,1505,679,1.742811796,0.005410991
"37404",25,0,1506,679,10.36599583,0.005410991
"37405",17,0,1506,679,10.36599583,0.005410991
"37406",32,0,1506,679,10.36599583,0.005410991
"37407",19,0,1506,679,10.36599583,0.005410991
"37408",38,0,1506,679,10.36599583,0.005410991
"37409",24,0,1506,679,10.36599583,0.005410991
"37410",27,0,1506,679,10.36599583,0.005410991
"37411",26,0,1507,679,3.995550081,0.005410991
"37412",32,0,1508,679,3.204920358,0.005410991
"37413",27,0,1508,679,3.204920358,0.005410991
"37414",26,0,1508,679,3.204920358,0.005410991
"37415",28,0,1508,679,3.204920358,0.005410991
"37416",21,0,1508,679,3.204920358,0.005410991
"37417",18,0,1509,679,4.806300861,0.005410991
"37418",26,0,1509,679,4.806300861,0.005410991
"37419",21,0,1509,679,4.806300861,0.005410991
"37420",38,0,1510,679,9.576654112,0.005410991
"37421",29,0,1510,679,9.576654112,0.005410991
"37422",22,0,1510,679,9.576654112,0.005410991
"37423",13,0,1511,679,4.02501333,0.005410991
"37424",15,0,1511,679,4.02501333,0.005410991
"37425",6,0,1511,679,4.02501333,0.005410991
"37426",21,0,1511,679,4.02501333,0.005410991
"37427",31,0,1511,679,4.02501333,0.005410991
"37428",18,0,1511,679,4.02501333,0.005410991
"37429",32,0,1511,679,4.02501333,0.005410991
"37430",9,0,1511,679,4.02501333,0.005410991
"37431",16,0,1511,679,4.02501333,0.005410991
"37432",7,0,1511,679,4.02501333,0.005410991
"37433",14,0,1511,679,4.02501333,0.005410991
"37434",11,0,1511,679,4.02501333,0.005410991
"37435",23,0,757,679,9.963206052,0.005410991
"37436",17,0,757,679,9.963206052,0.005410991
"37437",39,0,757,679,9.963206052,0.005410991
"37438",48,0,757,679,9.963206052,0.005410991
"37439",45,0,757,679,9.963206052,0.005410991
"37440",20,0,1512,679,1003.329615,0.005410991
"37441",24,0,1512,679,1003.329615,0.005410991
"37442",6,0,1512,679,1003.329615,0.005410991
"37443",27,0,1512,679,1003.329615,0.005410991
"37444",29,0,1512,679,1003.329615,0.005410991
"37445",31,0,1512,679,1003.329615,0.005410991
"37446",11,0,1512,679,1003.329615,0.005410991
"37447",16,0,1512,679,1003.329615,0.005410991
"37448",10,0,1512,679,1003.329615,0.005410991
"37449",17,0,1512,679,1003.329615,0.005410991
"37450",22,0,1512,679,1003.329615,0.005410991
"37451",19,0,1512,679,1003.329615,0.005410991
"37452",14,0,1512,679,1003.329615,0.005410991
"37453",21,0,1512,679,1003.329615,0.005410991
"37454",25,0,1512,679,1003.329615,0.005410991
"37455",32,0,1512,679,1003.329615,0.005410991
"37456",3,0,1512,679,1003.329615,0.005410991
"37457",30,0,1512,679,1003.329615,0.005410991
"37458",26,0,1512,679,1003.329615,0.005410991
"37459",18,0,1512,679,1003.329615,0.005410991
"37460",9,0,1512,679,1003.329615,0.005410991
"37461",15,0,1512,679,1003.329615,0.005410991
"37462",28,0,1512,679,1003.329615,0.005410991
"37463",13,0,1512,679,1003.329615,0.005410991
"37464",7,0,1512,679,1003.329615,0.005410991
"37465",5,0,1512,679,1003.329615,0.005410991
"37466",40,0,1513,679,6.669259376,0.005410991
"37467",18,0,1513,679,6.669259376,0.005410991
"37468",21,0,1513,679,6.669259376,0.005410991
"37469",7,0,1513,679,6.669259376,0.005410991
"37470",4,0,1513,679,6.669259376,0.005410991
"37471",38,0,1513,679,6.669259376,0.005410991
"37472",26,0,1513,679,6.669259376,0.005410991
"37473",9,0,1513,679,6.669259376,0.005410991
"37474",22,0,1513,679,6.669259376,0.005410991
"37475",43,0,1513,679,6.669259376,0.005410991
"37476",5,0,1513,679,6.669259376,0.005410991
"37477",13,0,1513,679,6.669259376,0.005410991
"37478",29,0,1513,679,6.669259376,0.005410991
"37479",6,0,1513,679,6.669259376,0.005410991
"37480",27,0,1513,679,6.669259376,0.005410991
"37481",12,0,1513,679,6.669259376,0.005410991
"37482",44,0,1513,679,6.669259376,0.005410991
"37483",24,0,1513,679,6.669259376,0.005410991
"37484",36,0,1513,679,6.669259376,0.005410991
"37485",32,0,1513,679,6.669259376,0.005410991
"37486",48,0,1513,679,6.669259376,0.005410991
"37487",45,0,1513,679,6.669259376,0.005410991
"37488",31,0,1513,679,6.669259376,0.005410991
