Group,Collection_Method,Plant,Date_Collected,Island,Site,Working_Name,Species_Name,Stage,Sex,Length_mm,Width_mm,Height_mm,Shape,Pi,Volume_mm3,Volume_ml,Mass_g,Mass_mg,Total_Mass_mg,Difference_Mass_Wieght,Femur.length.mm,Femur.width.mm,Femur.height.mm,Tibia.length.mm,Tibia.width.mm,Tibia.height.mm,Scale_Weight_mg,Scale,Box.Number,Column,Row,Notes,Measurer,Femur_Vol_mm3,Femur_Vol_ml,Femur_Mass_g,Femur_Mass_mg,Tibia_Vol_mm3,Tibia_Vol_ml,Tibia_Mass_g,Tibia_Mass_mg
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,0.9,0.4,0.3,Ellipsoid,3.141592,0.056548656,0.000056548656,0.0000622035216,0.0622035216,0.0622035216,42,,,,,,,0.107,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1,0.1,0.3,Ellipsoid,3.141592,0.01570796,0.00001570796,0.000017278756,0.017278756,0.017278756,18,,,,,,,0.021,Micro,1,D,2,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1,0.2,0.3,Ellipsoid,3.141592,0.03141592,0.00003141592,0.000034557512,0.034557512,0.034557512,42,,,,,,,0.06,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.3,Ellipsoid,3.141592,0.034557512,0.000034557512,0.0000380132632,0.0380132632,0.0380132632,81,,,,,,,0.204,Micro,1,D,2,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,0.000051836268,0.0000570198948,0.0570198948,0.0570198948,21,,,,,,,0.072,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.2,Ellipsoid,3.141592,0.034557512,0.000034557512,0.0000380132632,0.0380132632,0.0380132632,46,,,,,,,0.071,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.2,Ellipsoid,3.141592,0.02303834133,0.00002303834133,0.00002534217547,0.02534217547,0.02534217547,#VALUE!,,,,,,,lost during weighing,Micro,1,J,4,lost during weighing,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,0.000051836268,0.0000570198948,0.0570198948,0.0570198948,17,,,,,,,0.069,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.3,Ellipsoid,3.141592,0.051836268,0.000051836268,0.0000570198948,0.0570198948,0.0570198948,33,,,,,,,0.085,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.2,Ellipsoid,3.141592,0.034557512,0.000034557512,0.0000380132632,0.0380132632,0.0380132632,70,,,,,,,0.127,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.4,0.2,Ellipsoid,3.141592,0.04607668267,0.00004607668267,0.00005068435093,0.05068435093,0.05068435093,49,,,,,,,0.1,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.3,0.4,Ellipsoid,3.141592,0.069115024,0.000069115024,0.0000760265264,0.0760265264,0.0760265264,8,,,,,,,0.083,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.1,0.2,0.3,Ellipsoid,3.141592,0.034557512,0.000034557512,0.0000380132632,0.0380132632,0.0380132632,37,,,,,,,0.06,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.2,0.1,0.4,Ellipsoid,3.141592,0.025132736,0.000025132736,0.0000276460096,0.0276460096,0.0276460096,11,,,,,,,0.031,Micro,1,D,2,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.2,0.3,0.2,Ellipsoid,3.141592,0.037699104,0.000037699104,0.0000414690144,0.0414690144,0.0414690144,68,,,,,,,0.129,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.1,0.3,Ellipsoid,3.141592,0.020420348,0.000020420348,0.0000224623828,0.0224623828,0.0224623828,-18,,,,,,,0.019,Micro,1,D,2,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.2,0.4,Ellipsoid,3.141592,0.05445426133,0.00005445426133,0.00005989968747,0.05989968747,0.05989968747,23,,,,,,,0.078,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.3,0.3,Ellipsoid,3.141592,0.061261044,0.000061261044,0.0000673871484,0.0673871484,0.0673871484,15,,,,,,,0.079,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.3,0.3,0.2,Ellipsoid,3.141592,0.040840696,0.000040840696,0.0000449247656,0.0449247656,0.0449247656,59,,,,,,,0.11,Micro,1,J,4,,IH,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.4,0.25,2,Ellipsoid,3.141592,0.3665190667,0.0003665190667,0.0004031709733,0.4031709733,0.4031709733,-1775,,,,,,,0.0215,Micro,1,C,2,,KP,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.5,0.2,0.2,Ellipsoid,3.141592,0.03141592,0.00003141592,0.000034557512,0.034557512,0.034557512,16,,,,,,,0.0413,Micro,1,A,7,,KP,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.6,0.3,0.3,Ellipsoid,3.141592,0.075398208,0.000075398208,0.0000829380288,0.0829380288,0.0829380288,-155,,,,,,,0.0325,Micro,2,O,7,,KP,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.6,0.3,0.3,Ellipsoid,3.141592,0.075398208,0.000075398208,0.0000829380288,0.0829380288,0.0829380288,-91,,,,,,,0.0435,Micro,1,A,3,,KP,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.worker,Syllophopsis_sechellensis,Worker,,1.7,0.3,0.3,Ellipsoid,3.141592,0.080110596,0.000080110596,0.0000881216556,0.0881216556,0.0881216556,-158,,,,,,,0.0341,Micro,1,A,3,,KP,,,,,,,,
Formicidae,,,,,,Syllopsis.sechellensis.pupae.worker,Syllophopsis_sechellensis,Pupae,,1.7,0.1,0.4,Ellipsoid,3.141592,0.03560470933,0.00003560470933,0.00003916518027,0.03916518027,0.03916518027,-292,,,,,,,0.01,Micro,1,D,2,,IH,,,,,,,,
Formicidae,,,,,,Syllophopsis.Sechellenis.queen,Syllophopsis_sechellensis,Queen,,1.9,0.3,0.4,Ellipsoid,3.141592,0.119380496,0.000119380496,0.0001313185456,0.1313185456,0.1313185456,-228,,,,,,,0.04,Micro,2,C,1,broken,GT,,,,,,,,
Formicidae,,,,,,Tapinoma.melanocephalum.worker,Tapinoma_melanocephalum,Worker,,1.1,0.35,0.25,Ellipsoid,3.141592,0.05039637167,0.00005039637167,0.00005543600883,0.05543600883,0.05543600883,-404,,,,,,,0.011,Micro,1,C,8,pupae?,KP,,,,,,,,
Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,1.3,0.4,0.1,Ellipsoid,3.141592,0.02722713067,0.00002722713067,0.00002994984373,0.02994984373,0.02994984373,-316,,,,,,,0.0072,Micro,2,L,8,,GT,,,,,,,,
Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,1.6,0.35,0.15,Ellipsoid,3.141592,0.043982288,0.000043982288,0.0000483805168,0.0483805168,0.0483805168,#DIV/0!,,,,,,,,Micro,2,L,8,,GT,,,,,,,,
Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,2,0.5,0.15,Ellipsoid,3.141592,0.0785398,0.0000785398,0.00008639378,0.08639378,0.08639378,24,,,,,,,0.1138,Micro,2,L,8,,GT,,,,,,,,
Formicidae,,,,,,Tapinoma.Melanocephalum.Queen,Tapinoma_melanocephalum,Queen,,2.5,0.6,0.3,Ellipsoid,3.141592,0.2356194,0.0002356194,0.00025918134,0.25918134,0.25918134,-62,,,,,,,0.16,Micro,2,L,8,,GT,,,,,,,,
Formicidae,,,,,,Tapinoma.melanocephalum.worker,Tapinoma_melanocephalum,Worker,,2.8,0.5,0.4,Ellipsoid,3.141592,0.2932152533,0.0002932152533,0.0003225367787,0.3225367787,0.3225367787,-221,,,,,,,0.1006,Micro,1,C,7,,MO,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.6,0.7,0.5,Ellipsoid,3.141592,0.4764747867,0.0004764747867,0.0005241222653,0.5241222653,0.5241222653,-19,,,,,,,0.441,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.7,0.5,0.6,Ellipsoid,3.141592,0.42411492,0.00042411492,0.000466526412,0.466526412,0.466526412,9,,,,,,,0.5126,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.7,0.5,0.5,Ellipsoid,3.141592,0.3534291,0.0003534291,0.00038877201,0.38877201,0.38877201,15,,,,,,,0.4587,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.7,0.5,Ellipsoid,3.141592,0.5131266933,0.0005131266933,0.0005644393627,0.5644393627,0.5644393627,-16,,,,,,,0.4879,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.5,0.5,Ellipsoid,3.141592,0.3665190667,0.0003665190667,0.0004031709733,0.4031709733,0.4031709733,38,,,,,,,0.6512,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.6,0.6,Ellipsoid,3.141592,0.527787456,0.000527787456,0.0005805662016,0.5805662016,0.5805662016,8,,,,,,,0.6286,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.6,0.5,Ellipsoid,3.141592,0.43982288,0.00043982288,0.000483805168,0.483805168,0.483805168,-12,,,,,,,0.4337,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.8,0.5,0.5,Ellipsoid,3.141592,0.3665190667,0.0003665190667,0.0004031709733,0.4031709733,0.4031709733,4,,,,,,,0.4202,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.5,Ellipsoid,3.141592,0.45553084,0.00045553084,0.000501083924,0.501083924,0.501083924,21,,,,,,,0.635,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.6,Ellipsoid,3.141592,0.546637008,0.000546637008,0.0006013007088,0.6013007088,0.6013007088,-13,,,,,,,0.5309,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.6,0.5,Ellipsoid,3.141592,0.45553084,0.00045553084,0.000501083924,0.501083924,0.501083924,26,,,,,,,0.6809,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,2.9,0.5,0.4,Ellipsoid,3.141592,0.3036872267,0.0003036872267,0.0003340559493,0.3340559493,0.3340559493,28,,,,,,,0.4609,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.7,0.5,Ellipsoid,3.141592,0.5497786,0.0005497786,0.00060475646,0.60475646,0.60475646,-9,,,,,,,0.554,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.75,0.6,Ellipsoid,3.141592,0.7068582,0.0007068582,0.00077754402,0.77754402,0.77754402,-27,,,,,,,0.6136,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.6,0.5,Ellipsoid,3.141592,0.4712388,0.0004712388,0.00051836268,0.51836268,0.51836268,11,,,,,,,0.5845,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.6,0.6,Ellipsoid,3.141592,0.56548656,0.00056548656,0.000622035216,0.622035216,0.622035216,0,,,,,,,0.625,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3,0.7,0.6,Ellipsoid,3.141592,0.65973432,0.00065973432,0.000725707752,0.725707752,0.725707752,-55,,,,,,,0.4675,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.7,0.5,Ellipsoid,3.141592,0.5681045533,0.0005681045533,0.0006249150087,0.6249150087,0.6249150087,-16,,,,,,,0.5405,Micro,1,P,4,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.7,0.5,Ellipsoid,3.141592,0.5681045533,0.0005681045533,0.0006249150087,0.6249150087,0.6249150087,24,,,,,,,0.8195,Micro,1,E,7,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.6,0.7,Ellipsoid,3.141592,0.681725464,0.000681725464,0.0007498980104,0.7498980104,0.7498980104,-43,,,,,,,0.523,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.1,0.7,0.6,Ellipsoid,3.141592,0.681725464,0.000681725464,0.0007498980104,0.7498980104,0.7498980104,-17,,,,,,,0.6401,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.2,0.6,0.7,Ellipsoid,3.141592,0.703716608,0.000703716608,0.0007740882688,0.7740882688,0.7740882688,-13,,,,,,,0.6829,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.2,0.7,0.6,Ellipsoid,3.141592,0.703716608,0.000703716608,0.0007740882688,0.7740882688,0.7740882688,-33,,,,,,,0.5832,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.25,0.5,0.4,Ellipsoid,3.141592,0.3403391333,0.0003403391333,0.0003743730467,0.3743730467,0.3743730467,30,,,,,,,0.5365,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.3,0.7,0.5,Ellipsoid,3.141592,0.60475646,0.00060475646,0.000665232106,0.665232106,0.665232106,5,,,,,,,0.702,Micro,1,C,9,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.3,0.6,0.6,Ellipsoid,3.141592,0.622035216,0.000622035216,0.0006842387376,0.6842387376,0.6842387376,3,,,,,,,0.7059,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.5,0.7,0.6,Ellipsoid,3.141592,0.76969004,0.00076969004,0.000846659044,0.846659044,0.846659044,-26,,,,,,,0.6724,Micro,1,M,3,,KP,,,,,,,,
Formicidae,,,,,,Tetramorium.bicarinatum.worker,Tetramorium_bicarinatum,Worker,,3.5,0.6,0.6,Ellipsoid,3.141592,0.65973432,0.00065973432,0.000725707752,0.725707752,0.725707752,-6,,,,,,,0.6868,Micro,1,M,3,,KP,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,0.7,0.5,0.5,Ellipsoid,3.141592,0.09162976667,0.00009162976667,0.0001007927433,0.1007927433,0.1007927433,-1382,,,,,,,0.0068,Micro,2,A,9,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,0.8,0.3,0.4,Ellipsoid,3.141592,0.050265472,0.000050265472,0.0000552920192,0.0552920192,0.0552920192,-422,,,,,,,0.0106,Micro,2,O,8,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,0.9,0.3,0.3,Ellipsoid,3.141592,0.042411492,0.000042411492,0.0000466526412,0.0466526412,0.0466526412,-3788,,,,,,,0.0012,Micro,1,C,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,0.9,0.3,0.4,Ellipsoid,3.141592,0.056548656,0.000056548656,0.0000622035216,0.0622035216,0.0622035216,15,,,,,,,0.0734,Micro,1,L,6,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.5,0.5,Ellipsoid,3.141592,0.1308996667,0.0001308996667,0.0001439896333,0.1439896333,0.1439896333,-378,,,,,,,0.0301,Micro,2,B,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.4,0.4,Ellipsoid,3.141592,0.08377578667,0.00008377578667,0.00009215336533,0.09215336533,0.09215336533,-157,,,,,,,0.0359,Micro,1,N,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.4,0.3,Ellipsoid,3.141592,0.06283184,0.00006283184,0.000069115024,0.069115024,0.069115024,-110,,,,,,,0.0329,Micro,1,O,8,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.4,0.6,Ellipsoid,3.141592,0.12566368,0.00012566368,0.000138230048,0.138230048,0.138230048,-491,,,,,,,0.0234,Micro,1,M,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.5,0.6,Ellipsoid,3.141592,0.1570796,0.0001570796,0.00017278756,0.17278756,0.17278756,-515,,,,,,,0.0281,Micro,1,N,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.5,0.5,Ellipsoid,3.141592,0.1308996667,0.0001308996667,0.0001439896333,0.1439896333,0.1439896333,-24,,,,,,,0.1164,Micro,1,P,9,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.4,0.4,Ellipsoid,3.141592,0.08377578667,0.00008377578667,0.00009215336533,0.09215336533,0.09215336533,-436,,,,,,,0.0172,Micro,1,E,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.4,0.5,Ellipsoid,3.141592,0.1047197333,0.0001047197333,0.0001151917067,0.1151917067,0.1151917067,#DIV/0!,,,,,,,,Micro,1,H,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1,0.3,0.4,Ellipsoid,3.141592,0.06283184,0.00006283184,0.000069115024,0.069115024,0.069115024,-404,,,,,,,0.0137,Micro,2,F,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.1,0.5,0.4,Ellipsoid,3.141592,0.1151917067,0.0001151917067,0.0001267108773,0.1267108773,0.1267108773,-269,,,,,,,0.0343,Micro,1,O,8,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.1,0.5,0.4,Ellipsoid,3.141592,0.1151917067,0.0001151917067,0.0001267108773,0.1267108773,0.1267108773,-624,,,,,,,0.0175,Micro,1,N,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.1,0.4,0.4,Ellipsoid,3.141592,0.09215336533,0.00009215336533,0.0001013687019,0.1013687019,0.1013687019,-781,,,,,,,0.0115,Micro,1,P,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.1,0.4,0.4,Ellipsoid,3.141592,0.09215336533,0.00009215336533,0.0001013687019,0.1013687019,0.1013687019,-454,,,,,,,0.0183,Micro,1,P,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.1,0.4,0.5,Ellipsoid,3.141592,0.1151917067,0.0001151917067,0.0001267108773,0.1267108773,0.1267108773,-108,,,,,,,0.0608,Micro,1,C,2,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.2,0.4,0.4,Ellipsoid,3.141592,0.100530944,0.000100530944,0.0001105840384,0.1105840384,0.1105840384,-403,,,,,,,0.022,Micro,1,P,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.2,0.4,0.5,Ellipsoid,3.141592,0.12566368,0.00012566368,0.000138230048,0.138230048,0.138230048,-168,,,,,,,0.0515,Micro,1,H,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.2,0.4,0.4,Ellipsoid,3.141592,0.100530944,0.000100530944,0.0001105840384,0.1105840384,0.1105840384,-491,,,,,,,0.0187,Micro,1,C,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.3,0.5,0.5,Ellipsoid,3.141592,0.1701695667,0.0001701695667,0.0001871865233,0.1871865233,0.1871865233,-288,,,,,,,0.0483,Micro,1,A,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.3,0.4,0.3,Ellipsoid,3.141592,0.081681392,0.000081681392,0.0000898495312,0.0898495312,0.0898495312,-149,,,,,,,0.0361,Micro,1,F,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.4,0.5,Ellipsoid,3.141592,0.1466076267,0.0001466076267,0.0001612683893,0.1612683893,0.1612683893,-398,,,,,,,0.0324,Micro,1,N,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.4,0.4,Ellipsoid,3.141592,0.1172861013,0.0001172861013,0.0001290147115,0.1290147115,0.1290147115,-743,,,,,,,0.0153,Micro,1,P,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.4,0.5,Ellipsoid,3.141592,0.1466076267,0.0001466076267,0.0001612683893,0.1612683893,0.1612683893,-509,,,,,,,0.0265,Micro,1,A,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.4,0.4,Ellipsoid,3.141592,0.1172861013,0.0001172861013,0.0001290147115,0.1290147115,0.1290147115,-492,,,,,,,0.0218,Micro,1,A,5,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.5,0.5,Ellipsoid,3.141592,0.1832595333,0.0001832595333,0.0002015854867,0.2015854867,0.2015854867,-315,,,,,,,0.0486,Micro,1,D,7,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.4,0.4,0.4,Ellipsoid,3.141592,0.1172861013,0.0001172861013,0.0001290147115,0.1290147115,0.1290147115,-74,,,,,,,0.0743,Micro,1,J,8,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.6,0.5,Ellipsoid,3.141592,0.2356194,0.0002356194,0.00025918134,0.25918134,0.25918134,-470,,,,,,,0.0455,Micro,1,O,8,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.5,0.4,Ellipsoid,3.141592,0.1570796,0.0001570796,0.00017278756,0.17278756,0.17278756,-144,,,,,,,0.0709,Micro,2,C,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.4,0.4,Ellipsoid,3.141592,0.12566368,0.00012566368,0.000138230048,0.138230048,0.138230048,-47,,,,,,,0.0942,Micro,1,G,1,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.4,0.4,Ellipsoid,3.141592,0.12566368,0.00012566368,0.000138230048,0.138230048,0.138230048,-78,,,,,,,0.0776,Micro,1,C,4,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.4,0.5,Ellipsoid,3.141592,0.1570796,0.0001570796,0.00017278756,0.17278756,0.17278756,-387,,,,,,,0.0355,Micro,1,L,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.4,0.5,Ellipsoid,3.141592,0.1570796,0.0001570796,0.00017278756,0.17278756,0.17278756,-55,,,,,,,0.1117,Micro,1,A,3,,SM,,,,,,,,
Hemiptera,,,,,,Aleurodicus.dispersus,Aleurodicus_dispersus,Adult,,1.5,0.4,0.4,Ellipsoid,3.141592,0.12566368,0.00012566368,0.000138230048,0.138230048,0.138230048,-362,,,,,,,0.0299,Micro,1,C,5,,SM,,,,,,,,
