,mass,Web,Poison,herbivore,carnivore,fungivore,detritivore,above,below,Genus,Family,Order,Class,Phylum,Kingdom,sp,RS1,RS2
972,0.087033756,0,0,0,0,0,1,0,1,Eulohmannia,Eulohmanniidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Eulohmannia ribagai,1.0541434245115,-0.428528146242786
973,0.241607401,0,0,0,0,0,1,0,1,Eupelops,Phenopelopidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Eupelops hirtus,1.0566768074497,-0.429697200368693
974,0.078898801,0,0,0,0,0,1,0,1,Eupelops,Phenopelopidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Eupelops plicatus,1.0566768074497,-0.429697200368694
975,0.319952414,0,0,0,0,0,1,0,1,Euzetes,Euzetidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Euzetes globulus,1.0541434245115,-0.428528146242786
976,0.007217984,0,0,0,0,0,1,0,1,Fosseremus,Damaeolidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Fosseremus laciniatus,1.0541434245115,-0.428528146242786
977,0.216186421,0,0,0,0,0,1,0,1,Galumna,Galumnidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Galumna lanceata,1.0554085957116,-0.429111877076897
978,0.071988552,0,0,0,0,0,1,0,1,Hermannia,Hermanniidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Hermannia gibba,1.0541434245115,-0.428528146242785
979,0.016663889,0,0,0,1,0,0,0,1,Hypochthonius,Hypochthoniidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Hypochthonius luteus,1.0554085957116,-0.429111877076897
980,0.025116954,0,0,0,1,0,0,0,1,Hypochthonius,Hypochthoniidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Hypochthonius rufulus,1.0554085957116,-0.429111877076897
981,0.000736207,0,0,0,0,0,1,0,1,Sarcoptiformes,Sarcoptiformes,Sarcoptiformes,Arachnida,Arthropoda,Animalia,,1.0566768074497,-0.429697200368695
982,0.103720638,0,0,0,0,0,1,0,1,Liacarus,Liacaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Liacarus xylariae,1.0566768074497,-0.429697200368694
983,0.016663503,0,0,0,0,0,1,0,1,Liebstadia,Scheloribatidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Liebstadia humerata,1.0554085957116,-0.429111877076898
984,0.053947785,0,0,0,0,0,1,0,1,Liebstadia,Scheloribatidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Liebstadia similis,1.0554085957116,-0.429111877076898
985,0.003112213,0,0,0,0,0,1,0,1,Stenaphorura,Tullbergiidae,Poduromorpha,Collembola,Arthropoda,Animalia,Stenaphorura quadrispina,-0.0919556549879075,0.154868278674301
986,0.006754651,0,0,0,0,0,1,1,0,Tomocerus,Tomoceridae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Tomocerus baudoti,-0.0943433451756154,0.159524651340436
987,0.01647287,0,0,0,0,0,1,1,0,Tomocerus,Tomoceridae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Tomocerus minor,-0.0943433451756154,0.159524651340436
988,0.035343861,0,0,0,0,0,1,0,1,Metabelba,Damaeidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Metabelba pulverosa,1.0541434245115,-0.428528146242784
989,0.00383249,0,0,0,1,0,0,0,1,Microppia,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Microppia minus,1.0541434245115,-0.428528146242784
990,0.063698738,0,0,0,0,0,1,0,1,Nanhermannia,Nanhermanniidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Nanhermannia nana,1.0554085957116,-0.429111877076897
991,0.009848976,0,0,0,1,0,0,0,1,Neotrichoppia,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Neotrichoppia confinis,1.0541434245115,-0.428528146242784
992,0.187732077,0,0,0,0,0,1,0,1,Nothrus,Nothridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Nothrus palustris,1.05794807069979,-0.430284122643576
993,0.084327359,0,0,0,0,0,1,0,1,Nothrus,Nothridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Nothrus silvestris,1.05794807069979,-0.430284122643577
994,0.007781704,0,0,0,0,0,1,0,1,Ophidiotrichus,Oribatellidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Ophidiotrichus tectus,1.0541434245115,-0.428528146242784
995,0.006679626,0,0,0,1,0,0,0,1,Oppiella,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oppiella falcata,1.06435054743928,-0.43324294966616
996,0.008986805,0,0,0,1,0,0,0,1,Oppiella,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oppiella nova,1.06435054743928,-0.43324294966616
997,0.015184244,0,0,0,1,0,0,0,1,Oppiella,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oppiella subpectinata,1.06435054743928,-0.43324294966616
998,0.005677377,0,0,0,1,0,0,0,1,Oppiella,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oppiella marginedentata,1.06435054743928,-0.43324294966616
999,0.015766004,0,0,0,1,0,0,0,1,Oppiella,Oppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oppiella obsoleta,1.06435054743928,-0.43324294966616
1000,0.062275955,0,0,0,0,0,1,0,1,Oribatella,Oribatellidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oribatella calcarata,1.0541434245115,-0.428528146242784
1001,0.036309018,0,0,0,0,0,1,0,1,Oribatula,Oribatulidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Oribatula tibialis,1.0554085957116,-0.429111877076897
1002,0.012175164,0,0,0,0,0,1,0,1,Pantelozetes,Thyrisomidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Pantelozetes paolii,1.0541434245115,-0.428528146242785
1003,0.071478662,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus anonymus,1.07083098885978,-0.436242750894757
1004,0.09993143,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus borosetosus,1.07083098885978,-0.436242750894757
1005,0.222343431,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus clavatus,1.07083098885978,-0.436242750894757
1006,0.123863445,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus compressus,1.07083098885978,-0.436242750894757
1007,0.154428777,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus globosus,1.07083098885978,-0.436242750894757
1008,0.228193162,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus lentulus,1.07083098885978,-0.436242750894758
1009,0.06804585,0,0,0,0,0,1,0,1,Phthiracarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Phthiracarus longulus,1.07083098885978,-0.436242750894757
1010,0.07444264,0,0,0,0,0,1,0,1,Pilogalumna,Galumnidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Pilogalumna tenuiclava,1.0566768074497,-0.429697200368695
1011,0.111057388,0,0,0,0,0,1,0,1,Platynothrus,Camisiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Platynothrus peltifer,1.0541434245115,-0.428528146242785
1012,0.001000541,0,0,0,0,0,1,1,0,Ballistura,Isotomidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Ballistura cf. hankoi,-0.0932124041948198,0.157354600527054
1013,0.014898297,0,0,0,0,0,1,0,1,Porobelba,Damaeidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Porobelba spinosa,1.0541434245115,-0.428528146242785
1014,0.003467413,0,0,0,0,0,1,0,1,Quadroppia,Quadroppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Quadroppia monstruosa,1.05667680744969,-0.429697200368695
1015,0.00477167,0,0,0,0,0,1,0,1,Quadroppia,Quadroppiidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Quadroppia quadricarinata,1.0566768074497,-0.429697200368695
1016,0.065767031,0,0,0,0,0,1,0,1,Scheloribates,Scheloribatidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Scheloribates laevigatus,1.0566768074497,-0.429697200368695
1017,0.003112213,0,0,0,0,0,1,0,1,Proisotoma,Isotomidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Proisotoma minuta,-0.0934364180329018,0.157783874651964
1018,0.00873352,0,0,0,0,0,1,0,1,Protaphorura,Onychiuridae,Poduromorpha,Collembola,Arthropoda,Animalia,Protaphorura fimata,-0.0923992411493155,0.155716733174553
1019,0.00873352,0,0,0,0,0,1,0,1,Protaphorura,Onychiuridae,Poduromorpha,Collembola,Arthropoda,Animalia,Protaphorura sp.,-0.0923992411493155,0.155716733174553
1020,0.00873352,0,0,0,0,0,1,0,1,Protaphorura,Onychiuridae,Poduromorpha,Collembola,Arthropoda,Animalia,Protaphorura quadriocellata,-0.0923992411493155,0.155716733174553
1021,0.00503632,0,0,0,0,0,1,0,1,Pseudanurophorus,Isotomidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Pseudanurophorus binoculatus,-0.0932124041948194,0.157354600527055
1022,0.002697626,0,0,0,0,0,1,0,1,Pseudosinella,Entomobryidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Pseudosinella alba,-0.0934364180329021,0.157783874651964
1023,0.463400479,0,0,0,0,0,1,0,1,Steganacarus,Phthiracaridae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Steganacarus magnus,1.0554085957116,-0.429111877076896
1024,0.008986805,0,0,0,1,0,0,0,1,Suctobelba,Suctobelbidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Suctobelba altvateri,1.0554085957116,-0.429111877076896
1025,0.011247207,0,0,0,0,0,1,0,1,Pseudosinella,Entomobryidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Pseudosinella ksenemani,-0.0934364180329022,0.157783874651964
1026,0.005103613,0,0,0,0,0,1,1,0,Sminthuridae,Sminthuridae,Symphypleona,Collembola,Arthropoda,Animalia,Sminthuridae juv.,-0.0814430471911998,0.134646365417049
1027,0.005103613,0,0,0,0,0,1,1,0,Sminthurinus,Katiannidae,Symphypleona,Collembola,Arthropoda,Animalia,Sminthurinus niger,-0.0816387761796763,0.135013689921657
1028,0.015176733,0,0,0,0,0,1,1,0,Sphaeridia,Sminthuridae,Symphypleona,Collembola,Arthropoda,Animalia,Sphaeridia pumilis,-0.0814430471911997,0.134646365417049
1029,0.009848976,0,0,0,0,0,1,0,1,Tectocepheus,Tectocepheidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Tectocepheus minor,1.05922239648874,-0.430872650462653
1030,0.013517378,0,0,0,0,0,1,0,1,Tectocepheus,Tectocepheidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Tectocepheus velatus alatus,1.05922239648874,-0.430872650462653
1031,0.005266803,0,0,0,0,0,1,0,1,Tectocepheus,Tectocepheidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Tectocepheus velatus sarekensis,1.05922239648874,-0.430872650462653
1032,0.135387685,0,0,0,0,0,1,0,1,Tritegeus,Cepheidae,Sarcoptiformes,Arachnida,Arthropoda,Animalia,Tritegeus bisulcatus,1.0541434245115,-0.428528146242786
1033,0.054710228,0,0,0,0,0,1,1,1,Trichoniscus,Trichoniscidae,Isopoda,Malacostraca,Arthropoda,Animalia,Trichoniscus pusillus {s},-0.0668590586576949,0.106314647328105
1034,10.51145177,0,0,0,0,0,1,1,1,Porcellio,Porcellionidae,Isopoda,Malacostraca,Arthropoda,Animalia,Porcellio spinicornis,-0.066859058657695,0.106314647328105
1035,5.468270892,0,0,0,0,0,1,1,1,Oniscidae,Oniscidae,Isopoda,Malacostraca,Arthropoda,Animalia,Oniscidae juv ?,-0.066538469434437,0.105736158210667
1036,1.341256992,0,0,0,0,0,1,1,1,Melogona,Chordeumatidae,Chordeumatida,Diplopoda,Arthropoda,Animalia,Melogona voigti cf,-0.064817338866621,0.102620629907654
1037,5.681208278,0,0,0,0,0,1,1,1,Ligidium,Ligiidae,Isopoda,Malacostraca,Arthropoda,Animalia,Ligidium hypnorum,-0.066538469434437,0.105736158210667
1038,8.6176331,0,0,0,0,0,1,1,1,Oniscus,Oniscidae,Isopoda,Malacostraca,Arthropoda,Animalia,Oniscus asellus,-0.066538469434437,0.105736158210667
1039,0.409395714,0,0,0,0,0,1,1,1,Haplophthalmus,Trichoniscidae,Isopoda,Malacostraca,Arthropoda,Animalia,Haplophthalmus mengei,-0.066538469434437,0.105736158210667
1040,0.478124038,0,0,0,0,0,1,1,0,Allaiulus,Julidae,Julida,Diplopoda,Arthropoda,Animalia,Allaiulus nitidus juv,-0.0666682431373976,0.105962100167694
1041,4.688650168,0,0,0,0,0,1,1,0,Allaiulus,Julidae,Julida,Diplopoda,Arthropoda,Animalia,Allaiulus nitidus {xl},-0.0666682431373977,0.105962100167694
1042,2.669535031,0,0,0,0,0,1,1,0,Chordeuma,Chordeumatidae,Chordeumatida,Diplopoda,Arthropoda,Animalia,Chordeuma silvestre,-0.0648173388666212,0.102620629907654
1045,0.381906661,0,0,0,0,0,1,1,0,Glomeris,Glomeridae,Glomerida,Diplopoda,Arthropoda,Animalia,Glomeris connexa,-0.0665074149093009,0.105671776770463
1046,0.003112213,0,0,0,0,0,1,0,1,Ceratophysella,Hypogastruridae,Poduromorpha,Collembola,Arthropoda,Animalia,Ceratophysella succinea,-0.0923992411493163,0.155716733174554
1047,6.470921914,0,0,0,0,0,1,1,0,Glomeris,Glomeridae,Glomerida,Diplopoda,Arthropoda,Animalia,Glomeris conspersa {l},-0.0665074149093009,0.105671776770463
1048,0.982549332,0,0,0,0,0,1,1,0,Dicyrtoma,Sminthuridae,Symphypleona,Collembola,Arthropoda,Animalia,Dicyrtoma fusca,-0.0814430471911997,0.134646365417049
1049,16.62764416,0,0,0,0,0,1,1,0,Glomeris,Glomeridae,Glomerida,Diplopoda,Arthropoda,Animalia,Glomeris marginata,-0.0665074149093009,0.105671776770463
1050,0.269864027,0,0,0,0,0,1,1,0,Glomeris,Glomeridae,Glomerida,Diplopoda,Arthropoda,Animalia,Glomeris spec juv {m},-0.0665074149093009,0.105671776770463
1051,17.63427292,0,0,0,0,0,1,1,0,Glomeris,Glomeridae,Glomerida,Diplopoda,Arthropoda,Animalia,Glomeris undulata,-0.0665074149093008,0.105671776770463
1052,0.294023038,0,0,0,0,0,1,1,0,Julidae,Julidae,Julida,Diplopoda,Arthropoda,Animalia,Julidae juv spec {m},-0.0665881325064538,0.10581756423525
1053,0.201582231,0,0,0,0,0,1,1,0,Polydesmidae,Polydesmidae,Polydesmida,Diplopoda,Arthropoda,Animalia,Polydesmidae,-0.065458826593495,0.103778103713885
1054,1.569919085,0,0,0,0,0,1,1,0,Polydesmus,Polydesmidae,Polydesmida,Diplopoda,Arthropoda,Animalia,Polydesmus spec juv,-0.0659330501111424,0.1046321045786
1055,63.822,0,0,0,0,0,1,1,0,Tachypodoiulus,Julidae,Julida,Diplopoda,Arthropoda,Animalia,Tachypodoiulus niger,-0.0664284874403471,0.105529672063841
1057,0,0,0,0,0,0,0,1,0,Plantae,Plantae,Plantae,Plantae,Plantae,Plantae,,-0.3729687443733,1.83933102685681
1058,0,0,0,0,0,0,0,0,1,Plantae,Plantae,Plantae,Plantae,Plantae,Plantae,,-0.3729687443733,1.83933102685681
1059,0,0,0,0,0,0,0,0,1,Plantae,Plantae,Plantae,Plantae,Plantae,Plantae,,-0.3729687443733,1.83933102685681
1060,0,0,0,0,0,0,0,0,1,Fungi,Fungi,Fungi,Fungi,Fungi,Fungi,,-0.318957425251923,1.52226659584127
1061,0,0,0,0,0,0,1,0,1,Fungi,Fungi,Fungi,Fungi,Fungi,Fungi,,-0.318957425251923,1.52226659584127
1062,0.000225,0,0,0,1,0,0,0,1,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Animalia,,-0.223881537626228,0.974225336139312
1063,0.000225,0,0,0,0,1,0,0,1,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Animalia,,-0.223881537626228,0.974225336139312
1064,0.000225,0,0,1,0,0,0,0,1,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Animalia,,-0.223881537626228,0.974225336139312
1065,0.000225,0,0,0,1,0,0,0,1,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Animalia,,-0.223881537626228,0.974225336139312
1066,0.000225,0,0,1,1,1,1,0,1,Nematoda,Nematoda,Nematoda,Nematoda,Nematoda,Animalia,,-0.223881537626228,0.974225336139311
1067,9.5e-13,0,0,0,0,0,1,0,1,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,Bacteria,,-0.302450483026962,1.43252414984067
1068,1.00E-05,0,0,0,1,0,0,0,1,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,,-0.317061527723057,1.51170225169319
1069,1.00E-05,0,0,0,1,0,0,0,1,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,,-0.317061527723057,1.51170225169319
1070,1.00E-05,0,0,0,1,0,0,0,1,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,Protozoa,,-0.317061527723057,1.51170225169319
1071,0,0,0,0,0,0,0,0,1,Algae,Algae,Algae,Algae,Cyanobacteria,Bacteria,algae,-0.302450483026962,1.43252414984067
1072,1.00E-04,0,0,0,0,1,1,1,1,enchytraeidae,Enchytraeidae,Haplotaxida,Clitellata,Annelida,Animalia,enchytraeidae,-0.255191633141373,1.13410153100622
1073,0,0,0,0,0,0,0,1,1,Detritus,Detritus,Detritus,Detritus,Detritus,Detritus,,-0.311522953626583,1.48156880663742
1074,0.006218932,0,0,0,1,0,0,0,1,Amblyseius,Phytoseiidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Amblyseius cf nemorivagus (ad),1.34275521100598,-0.580816532560867
1075,0.010919045,0,0,0,1,0,0,0,1,Eviphis,Eviphididae,Parasitiformes,Arachnida,Arthropoda,Animalia,Eviphis sp (juv),1.33953595501611,-0.579236336173256
1076,0.039455426,0,0,0,1,0,0,0,1,Geholaspis,Macrochelidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Geholaspis longispinosus (juv),1.34924036747903,-0.584002932538617
1077,0.112778042,0,0,0,1,0,0,0,1,Geholaspis,Macrochelidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Geholaspis longispinosus (ad),1.34924036747903,-0.584002932538617
1078,0.021230108,0,0,0,1,0,0,0,1,Hypoaspis,Hypoaspididae,Parasitiformes,Arachnida,Arthropoda,Animalia,Hypoaspis aculeifer (juv),1.34275521100598,-0.580816532560867
1079,0.011108034,0,0,0,1,0,0,0,1,Lasioseius,Ascidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lasioseius lawrencei (ad),1.34114365115345,-0.580025358114127
1080,0.010919045,0,0,0,1,0,0,0,1,Leioseius,Ascidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Leioseius elongatus (ad),1.34275521100598,-0.580816532560867
1081,0.042463401,0,0,0,1,0,0,0,1,Leptogamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Leptogamasus cf tectegynellus (ad),1.34437064851874,-0.581609868333798
1082,0.029205156,0,0,0,1,0,0,0,1,Leptogamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Leptogamasus sp (ad),1.34437064851874,-0.581609868333798
1083,0.049780676,0,0,0,1,0,0,0,1,Lysigamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lysigamasus cf runcatellus (ad),1.37244021291776,-0.595436045290865
1084,0.020964276,0,0,0,1,0,0,0,1,Lysigamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lysigamasus jugincola (ad),1.37244021291776,-0.595436045290865
1085,0.043063928,0,0,0,1,0,0,0,1,Lysigamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lysigamasus runcatellus (ad),1.37244021291776,-0.595436045290865
1086,0.005005826,0,0,0,1,0,0,0,1,Lysigamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lysigamasus puerilis (juv),1.37244021291776,-0.595436045290865
1087,0.024738247,0,0,0,1,0,0,0,1,Lysigamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Lysigamasus sp (ad),1.37244021291776,-0.595436045290865
1088,0.060019322,0,0,0,1,0,0,0,1,Macrocheles,Macrochelidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Macrocheles opacus (ad),1.35250649378826,-0.585609279198543
1089,0.010919045,0,0,0,1,0,0,0,1,Macrocheles,Macrochelidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Macrocheles sp (ad),1.35250649378825,-0.585609279198542
1090,0.040720032,0,0,0,1,0,0,0,1,Pachylaelaps,Pachylaelapidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pachylaelaps bellicosus (ad),1.35414549389927,-0.586415770880681
1091,0.019994368,0,0,0,1,0,0,0,1,Pachylaelaps,Pachylaelapidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pachylaelaps cf bellicosus (juv),1.35414549389927,-0.586415770880681
1092,0.066752643,0,0,0,1,0,0,0,1,Pachylaelaps,Pachylaelapidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pachylaelaps laeuchlii (ad),1.35414549389927,-0.586415770880681
1093,0.029673722,0,0,0,1,0,0,0,1,Pachylaelaps,Pachylaelapidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pachylaelaps sp (juv),1.35414549389927,-0.586415770880681
1094,0.004341562,0,0,0,1,0,0,1,0,Entomobrya,Entomobryidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Entomobrya corticalis,-0.0936615111928119,0.158215497362387
1095,0.302116467,0,0,0,1,0,0,0,1,Pergamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pergamasus norvegicus (ad),1.35087145643295,-0.58480500278947
1096,0.204232854,0,0,0,1,0,0,0,1,Pergamasus,Pergamasinae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pergamasus quisquiliarum (ad),1.35087145643295,-0.58480500278947
1097,0.006754651,0,0,0,0,0,1,1,1,Entomobrya,Entomobryidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Entomobrya cf. multifasciata,-0.093661511192812,0.158215497362387
1098,0,0,0,0,0,0,0,1,0,Detritus,Detritus,Detritus,Detritus,Detritus,Detritus,,-0.311522953626583,1.48156880663742
1099,0.007028123,0,0,0,1,0,0,0,1,Prozercon,Zerconidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Prozercon kochi (ad),1.34598997770395,-0.582405374301478
1100,0.05373143,0,0,0,1,0,0,0,1,Pseudoparasitus,Hypoaspididae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pseudoparasitus placentulus (ad),1.34275521100598,-0.580816532560865
1101,0.022237454,0,0,0,1,0,0,0,1,Pseudoparasitus,Hypoaspididae,Parasitiformes,Arachnida,Arthropoda,Animalia,Pseudoparasitus placentulus (juv),1.34275521100598,-0.580816532560865
1102,0.012463179,0,0,0,1,0,0,0,1,Rhodacarellus,Rhodacaridae,Parasitiformes,Arachnida,Arthropoda,Animalia,Rhodacarellus cf kreuzi (juv),1.34275521100598,-0.580816532560864
1103,0.005962956,0,0,0,1,0,0,0,1,Rhodacarus,Rhodacaridae,Parasitiformes,Arachnida,Arthropoda,Animalia,Rhodacarus coronatus (juv),1.34761321264145,-0.583203059381065
1104,0.011991579,0,0,0,1,0,0,0,1,Rhodacarus,Rhodacaridae,Parasitiformes,Arachnida,Arthropoda,Animalia,Rhodacarus coronatus (ad),1.34761321264145,-0.583203059381065
1105,0.002028807,0,0,0,1,0,0,0,1,Rhodacarus,Rhodacaridae,Parasitiformes,Arachnida,Arthropoda,Animalia,Rhodacarus sp (ad),1.34761321264145,-0.583203059381065
1106,0.023415955,0,0,0,1,0,0,0,1,Trichouropoda,Trematuridae,Parasitiformes,Arachnida,Arthropoda,Animalia,Trichouropoda ovalis (ad),1.34114365115345,-0.580025358114123
1107,0.021097099,0,0,0,1,0,0,0,1,Urodiaspis,Urodinychidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Urodiaspis shcherbakae (ad),1.34275521100598,-0.580816532560866
1108,0.049780676,0,0,0,1,0,0,0,1,Urodiaspis,Urodinychidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Urodiaspis tecta (ad),1.34275521100598,-0.580816532560866
1109,0.004747429,0,0,0,0,0,1,1,0,Entomobrya,Entomobryidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Entomobrya quinquelineata,-0.0936615111928119,0.158215497362387
1111,0.034937973,0,0,0,1,0,0,0,1,Veigaia,Veigaiaidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Veigaia planicola (ad),1.3624004430907,-0.590481780946656
1112,0.010288614,0,0,0,1,0,0,0,1,Veigaia,Veigaiaidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Veigaia planicola (juv),1.3624004430907,-0.590481780946657
1113,0.005410991,0,0,0,0,0,1,0,1,Folsomia,Isotomidae,Entomobryomorpha,Collembola,Arthropoda,Animalia,Folsomia brevicauda,-0.0943433451756154,0.159524651340436
1114,0.043369224,0,0,0,1,0,0,0,1,Vulgarogamasus,Parasitidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Vulgarogamasus kraepelini (juv),1.34598997770395,-0.582405374301479
1115,0.101723464,0,0,0,1,0,0,0,1,Vulgarogamasus,Parasitidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Vulgarogamasus kraepelini (ad),1.34598997770395,-0.582405374301479
1116,0.010919045,0,0,0,1,0,0,0,1,Vulgarogamasus,Parasitidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Vulgarogamasus sp (ad),1.34598997770395,-0.582405374301479
1117,0.013378997,0,0,0,1,0,0,0,1,Zercon,Zerconidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Zercon cf peltatus (ad),1.34924036747903,-0.584002932538618
1118,0.008215876,0,0,0,1,0,0,0,1,Zercon,Zerconidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Zercon cf peltatus (juv),1.34924036747903,-0.584002932538618
1119,0.005962956,0,0,0,1,0,0,0,1,Leitneria,Halolaelapidae,Parasitiformes,Arachnida,Arthropoda,Animalia,Leitneria granulata (ad),1.34114365115345,-0.580025358114127
1120,0.081865174,1,1,0,1,0,0,1,0,Linyphiidae,Linyphiidae,Araneae,Arachnida,Arthropoda,Animalia,Linyphiidae cf Erigoniinae (juv) {s},1.13704242271817,-0.469901283383608
1121,1.322539314,1,1,0,1,0,0,1,0,Erigonella,Linyphiidae,Araneae,Arachnida,Arthropoda,Animalia,Erigonella hiemalis (ad),1.13295333343362,-0.467983630556316
1122,0.319336814,1,1,0,1,0,0,1,0,Maro,Linyphiidae,Araneae,Arachnida,Arthropoda,Animalia,Maro minutus (ad),1.13295333343362,-0.467983630556318
1123,0.410937733,1,1,0,1,0,0,1,0,Tapinocyba,Linyphiidae,Araneae,Arachnida,Arthropoda,Animalia,Tapinocyba praecox (ad),1.13567611723889,-0.469260321945102
