Morphospecies,Order,Present in Vials,Species_Stage_Name,Stage_Name,Group,Specialist,Standard_Sorting_Name,Barcode_Status,Authority,Phylum,Subphylum,Class,Subclass,Superorder,Order,Suborder,Infraorder,Superfamily,Family,Subfamily,Genus,specific_epithet,subspecies,Body_Length_Mean_mm,Body_Mass_Mean_mg,Body_Mass_SD_mg,Body_Mass_N,Body_Mass_Source,Body_Mass_Proxy,Body_Mass_Notes
Neophrolepis_hirsutula,38,#N/A,Neophrolepis_hirsutula_Root,Root,Fern,,,,,,,,,,,,,,,,,,,,,,,,,
Neophrolepis_hirsutula,38,#N/A,Neophrolepis_hirsutula_Seed,Seed,Fern,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Adult,Adult,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Flower,Flower,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Leaves,Leaves,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Nectar,Nectar,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Pollen,Pollen,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Root,Root,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Seed,Seed,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Cordia_subcordata,39,#N/A,Cordia_subcordata_Stem,Stem,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Adult,Adult,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Flower,Flower,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Leaves,Leaves,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Nectar,Nectar,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Pollen,Pollen,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Root,Root,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Seed,Seed,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Premna_serratifolia,40,#N/A,Premna_serratifolia_Stem,Stem,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Adult,Adult,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Flower,Flower,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Leaves,Leaves,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Nectar,Nectar,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Pollen,Pollen,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Root,Root,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Pilea_microphylla,41,#N/A,Pilea_microphylla_Seed,Seed,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Adult,Adult,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Flower,Flower,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Leaves,Leaves,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Nectar,Nectar,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Pollen,Pollen,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Root,Root,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Epipremnum_aureun,42,#N/A,Epipremnum_aureun_Seed,Seed,Vine,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Adult,Adult,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Flower,Flower,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Leaves,Leaves,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Nectar,Nectar,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Pollen,Pollen,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Root,Root,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Boerhavia_tetrandra,43,#N/A,Boerhavia_tetrandra_Seed,Seed,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Adult,Adult,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Flower,Flower,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Leaves,Leaves,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Nectar,Nectar,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Pollen,Pollen,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Root,Root,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Spermacoce assurgens,44,#N/A,Spermacoce assurgens_Seed,Seed,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Adult,Adult,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Flower,Flower,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Leaves,Leaves,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Nectar,Nectar,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Pollen,Pollen,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Root,Root,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Seed,Seed,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Euphorbia_spp.,45,#N/A,Euphorbia_spp._Stem,Stem,Herb,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Adult,Adult,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Flower,Flower,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Leaves,Leaves,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Nectar,Nectar,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Pollen,Pollen,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Root,Root,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Digittaria_spp,46,#N/A,Digittaria_spp_Seed,Seed,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Adult,Adult,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Flower,Flower,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Leaves,Leaves,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Nectar,Nectar,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Pollen,Pollen,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Root,Root,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Seed,Seed,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Pluchea_spp,47,#N/A,Pluchea_spp_Stem,Stem,Shrub,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Adult,Adult,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Flower,Flower,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Leaves,Leaves,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Nectar,Nectar,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Pollen,Pollen,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Root,Root,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Seed,Seed,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Hernandia_sonora,48,#N/A,Hernandia_sonora_Stem,Stem,Tree,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Adult,Adult,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Flower,Flower,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Leaves,Leaves,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Nectar,Nectar,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Pollen,Pollen,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Root,Root,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Portulaca_oleracea,49,#N/A,Portulaca_oleracea_Seed,Seed,Forb,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Adult,Adult,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Flower,Flower,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Leaves,Leaves,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Nectar,Nectar,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Pollen,Pollen,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Root,Root,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Sporobolus_indicus,50,#N/A,Sporobolus_indicus_Seed,Seed,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Adult,Adult,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Flower,Flower,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Leaves,Leaves,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Nectar,Nectar,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Pollen,Pollen,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Root,Root,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Paspalum_fimbriatum,51,#N/A,Paspalum_fimbriatum_Seed,Seed,Grass,,,,,,,,,,,,,,,,,,,,,,,,,
Soil_Bacteria,52,#N/A,Soil_Bacteria_Adult,Adult,Bacteria,,,,,,,,,,,,,,,,,,,,,,,,,
Soil_Eukarya,53,#N/A,Soil_Eukarya_Adult,Adult,Eukarya,,,,,,,,,,,,,,,,,,,,,,,,,
Saprophytic_fungi,54,#N/A,Saprophytic_fungi_Adult,Adult,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Saprophytic_fungi,54,#N/A,Saprophytic_fungi_Spore,Spore,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Mycorrhizae,55,#N/A,Mycorrhizae_Adult,Adult,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Mycorrhizae,55,#N/A,Mycorrhizae_Spore,Spore,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Endophytic_fungi,56,#N/A,Endophytic_fungi_Adult,Adult,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Endophytic_fungi,56,#N/A,Endophytic_fungi_Spore,Spore,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Black_smut_fungus,57,#N/A,Black_smut_fungus_Adult,Adult,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Black_smut_fungus,57,#N/A,Black_smut_fungus_Spore,Spore,Fungi,,,,,,,,,,,,,,,,,,,,,,,,,
Amblyseius_sp_1,58,#N/A,Amblyseius_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Amblyseius_sp_1,58,#N/A,Amblyseius_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Amblyseius_sp_1,58,#N/A,Amblyseius_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Asca_sp_1,59,#N/A,Asca_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Asca_sp_1,59,#N/A,Asca_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Asca_sp_1,59,#N/A,Asca_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Bdellidae_sp_1,60,#N/A,Bdellidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Bdellidae_sp_1,60,#N/A,Bdellidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Bdellidae_sp_1,60,#N/A,Bdellidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_1,61,#N/A,Brachypylina_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_1,61,#N/A,Brachypylina_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_1,61,#N/A,Brachypylina_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_2,62,#N/A,Brachypylina_sp_2_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_2,62,#N/A,Brachypylina_sp_2_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_2,62,#N/A,Brachypylina_sp_2_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_3,63,#N/A,Brachypylina_sp_3_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_3,63,#N/A,Brachypylina_sp_3_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_3,63,#N/A,Brachypylina_sp_3_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_4,64,#N/A,Brachypylina_sp_4_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_4,64,#N/A,Brachypylina_sp_4_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Brachypylina_sp_4,64,#N/A,Brachypylina_sp_4_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_maybe_sp_2,65,#N/A,Carabodidae_maybe_sp_2_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_maybe_sp_2,65,#N/A,Carabodidae_maybe_sp_2_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_maybe_sp_2,65,#N/A,Carabodidae_maybe_sp_2_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_sp_1,66,#N/A,Carabodidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_sp_1,66,#N/A,Carabodidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Carabodidae_sp_1,66,#N/A,Carabodidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Cheyletidae_sp_1,67,#N/A,Cheyletidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Cheyletidae_sp_1,67,#N/A,Cheyletidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Cheyletidae_sp_1,67,#N/A,Cheyletidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Erythracaridae_sp_1,68,#N/A,Erythracaridae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Erythracaridae_sp_1,68,#N/A,Erythracaridae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Erythracaridae_sp_1,68,#N/A,Erythracaridae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Eupodidae_sp_1,69,#N/A,Eupodidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Eupodidae_sp_1,69,#N/A,Eupodidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Eupodidae_sp_1,69,#N/A,Eupodidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Galumnidae_spp,70,#N/A,Galumnidae_spp_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Galumnidae_spp,70,#N/A,Galumnidae_spp_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Galumnidae_spp,70,#N/A,Galumnidae_spp_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Hemileiidae_sp_1,71,#N/A,Hemileiidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Hemileiidae_sp_1,71,#N/A,Hemileiidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Hemileiidae_sp_1,71,#N/A,Hemileiidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Lohmaniidae_sp_1,72,#N/A,Lohmaniidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Lohmaniidae_sp_1,72,#N/A,Lohmaniidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Lohmaniidae_sp_1,72,#N/A,Lohmaniidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Okiseius_sp_1,73,#N/A,Okiseius_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Okiseius_sp_1,73,#N/A,Okiseius_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Okiseius_sp_1,73,#N/A,Okiseius_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Orbatida_sp_1,74,#N/A,Orbatida_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Orbatida_sp_1,74,#N/A,Orbatida_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Orbatida_sp_1,74,#N/A,Orbatida_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oribotritiidae_sp_1,75,#N/A,Oribotritiidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oribotritiidae_sp_1,75,#N/A,Oribotritiidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oribotritiidae_sp_1,75,#N/A,Oribotritiidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_1,76,#N/A,Oripodoidea_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_1,76,#N/A,Oripodoidea_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_1,76,#N/A,Oripodoidea_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_2,77,#N/A,Oripodoidea_sp_2_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_2,77,#N/A,Oripodoidea_sp_2_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Oripodoidea_sp_2,77,#N/A,Oripodoidea_sp_2_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Phytoseiidae_sp_1,78,#N/A,Phytoseiidae_sp_1_Adult,Adult,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Phytoseiidae_sp_1,78,#N/A,Phytoseiidae_sp_1_Egg,Egg,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
Phytoseiidae_sp_1,78,#N/A,Phytoseiidae_sp_1_Nymph,Nymph,Acari,Heather_Proctor,,Not_submitted,Taxonomist,Arthropoda,Chelicerata,Acari,,,,,,,,,,,,,,,,,,
